ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained
HD4470A,HD,7,7,TX,17,A,04/14/2019,05/01/2019,04/16/2018,08/12/2018,2,3,02/22/2018,East Coast,40,47,January,PK,High,PK->High,H,"0,064068564408162",1
HD4471A,HD,8,10,OK,11,A,06/03/2019,06/14/2019,,10/07/2018,5,1,10/24/2018,East Coast,4,5,January,PK,Middle,PK->Middle,H,"0,007067792730919",0
HD4472A,HD,9,9,CA,28,A,04/11/2019,05/09/2019,04/13/2018,08/31/2018,5,2,04/07/2018,East Coast,29,29,January,K,Middle,K->Middle,H,"0,027479568121133",1
HD4474A,HD,,,MA,14,A,05/24/2019,06/07/2019,03/14/2018,09/15/2018,6,4,02/14/2018,East Coast,42,47,January,Middle,High,Middle->High,H,"0,121628112237779",0
HD4480A,HD,8,8,CA,11,A,04/20/2019,05/01/2019,03/09/2018,09/18/2018,6,1,02/25/2018,East Coast,8,11,January,Middle,Middle,Middle->Middle,H,"0,012910065006727",1
HD4481A,HD,7,7,NM,16,A,03/06/2019,03/22/2019,04/15/2018,07/24/2018,9,2,03/29/2018,East Coast,8,10,January,Middle,Middle,Middle->Middle,H,"0,016254389167305",1
HD4483A,HD,6,8,CA,22,A,06/09/2019,07/01/2019,03/30/2018,08/27/2018,1,3,03/13/2018,East Coast,16,21,January,K,Middle,K->Middle,H,"0,12801230228801",0
HD4487A,HD,9,9,CA,29,A,06/20/2019,07/19/2019,04/28/2018,10/06/2018,4,3,04/03/2018,East Coast,20,21,January,Middle,Middle,Middle->Middle,H,"0,012725453419464",1
HD4488T,HD,10,10,MO,20,T,03/05/2019,03/25/2019,04/11/2018,08/17/2018,1,4,12/02/2017,East Coast,34,44,January,Middle,Middle,Middle->Middle,H,"0,047084103671688",1
HD4489A,HD,10,10,TX,18,A,06/09/2019,06/27/2019,02/07/2018,07/31/2018,1,1,02/07/2018,East Coast,11,9,January,Middle,Middle,Middle->Middle,H,"0,010781429110287",1
HD4492T,HD,6,6,MA,16,T,03/04/2019,03/20/2019,03/24/2018,09/13/2018,22,9,03/20/2018,East Coast,103,116,January,High,High,High->High,H,"0,207750194222384",1
HD4498A,HD,,,WA,21,A,06/24/2019,07/15/2019,,09/04/2018,12,1,09/12/2018,East Coast,8,10,January,Middle,Middle,Middle->Middle,H,"0,012247611270453",0
HD4499A,HD,7,7,MN,16,A,06/07/2019,06/23/2019,03/04/2018,07/31/2018,2,3,02/03/2018,East Coast,37,33,January,Middle,Middle,Middle->Middle,H,"0,027051897145696",1
HD4500A,HD,7,7,TX,15,A,05/15/2019,05/30/2019,04/06/2018,08/02/2018,2,5,04/27/2018,East Coast,33,37,January,PK,Middle,PK->Middle,H,"0,077804821356999",1
HD4505A,HD,7,7,HI,20,A,03/18/2019,04/07/2019,,,8,3,03/29/2018,East Coast,32,36,January,PK,Middle,PK->Middle,H,"0,041576753601853",1
HD4509A,HD,5,5,WA,14,A,05/11/2019,05/25/2019,,09/15/2018,2,1,05/19/2018,East Coast,13,14,January,PK,Middle,PK->Middle,H,"0,037982904717629",1
HD4510T,HD,9,9,TN,11,T,04/26/2019,05/07/2019,04/16/2018,07/27/2018,7,9,04/26/2018,East Coast,75,80,January,Middle,Middle,Middle->Middle,H,"0,123715147576625",1
HD4511A,HD,4,10,WA,15,A,06/21/2019,07/06/2019,04/27/2018,09/06/2018,0,1,04/27/2018,East Coast,8,11,January,K,High,K->High,H,"0,08025369054137",0
HD4515A,HD,10,10,MN,13,A,05/17/2019,05/30/2019,01/18/2018,08/31/2018,0,4,01/31/2018,East Coast,31,42,January,PK,Middle,PK->Middle,H,"0,106370949737882",1
HD4516A,HD,6,6,CA,24,A,04/16/2019,05/10/2019,02/04/2018,02/03/2018,11,12,02/14/2018,East Coast,69,77,January,Middle,Middle,Middle->Middle,H,"0,060260628522197",1
HD4517A,HD,,,TX,21,A,06/06/2019,06/27/2019,,,1,0,01/02/2019,East Coast,5,5,January,Undefined,Undefined,Undefined->Undefined,H,,0
HD4520A,HD,7,8,TX,19,A,03/11/2019,03/30/2019,04/20/2018,09/23/2018,1,2,04/30/2018,East Coast,24,25,January,Middle,Middle,Middle->Middle,H,"0,052418936348527",0
HD4521A,HD,10,10,CA,13,A,05/01/2019,05/14/2019,05/06/2018,09/11/2018,2,4,04/05/2018,East Coast,49,46,January,K,Middle,K->Middle,H,"0,114890161152372",1
HD4525A,HD,6,8,IA,14,A,06/02/2019,06/16/2019,05/25/2018,09/12/2018,0,1,05/05/2018,East Coast,15,18,January,Middle,Middle,Middle->Middle,H,"0,049105547421879",1
HD4527A,HD,6,7,KS,12,A,05/23/2019,06/04/2019,,09/06/2018,8,6,09/16/2018,East Coast,75,83,January,Middle,High,Middle->High,H,"0,136546620930286",0
HD4528A,HD,4,5,CO,10,A,06/02/2019,06/12/2019,02/18/2018,07/25/2018,3,2,02/28/2018,East Coast,8,10,January,K,Middle,K->Middle,H,"0,023679310536015",0
HD4529A,HD,9,9,TX,18,A,06/09/2019,06/27/2019,,08/18/2018,6,2,08/14/2018,East Coast,23,24,January,Middle,Middle,Middle->Middle,H,"0,034893049243607",1
HD452A,HD,8,9,WA,18,A,05/26/2019,06/13/2019,05/04/2018,09/03/2018,2,1,05/16/2018,East Coast,7,7,January,Middle,Middle,Middle->Middle,H,"0,015550898868187",0
HD4537A,HD,9,9,CA,22,A,04/14/2019,05/06/2019,04/06/2018,09/01/2018,1,1,03/12/2018,East Coast,11,11,January,High,High,High->High,H,"0,020961548270563",0
HD453A,HD,4,5,TX,15,A,06/10/2019,06/25/2019,04/13/2018,04/08/2018,6,1,05/07/2018,East Coast,10,10,January,Elementary,Middle,Elementary->Middle,H,"0,010838705431405",1
HD4540A,HD,9,9,TX,7,A,06/16/2019,06/23/2019,03/06/2018,08/27/2018,3,1,03/02/2018,East Coast,6,5,January,Middle,Middle,Middle->Middle,H,"0,00730681337918",0
HD4541A,HD,7,8,IL,11,A,05/28/2019,06/08/2019,02/04/2018,09/11/2018,1,1,01/30/2018,East Coast,18,21,January,Middle,Middle,Middle->Middle,H,"0,052906855446941",1
HD4544T,HD,8,8,MA,13,T,04/05/2019,04/18/2019,,08/16/2018,2,8,08/07/2018,East Coast,80,102,January,Middle,Middle,Middle->Middle,H,"0,212735473901029",1
HD4548A,HD,,,CA,17,A,06/16/2019,07/03/2019,,11/11/2018,2,1,11/30/2018,East Coast,7,8,January,PK,Middle,PK->Middle,H,"0,038181352372205",1
HD454A,HD,6,7,AZ,18,A,03/22/2019,04/09/2019,,07/07/2018,3,2,05/08/2018,East Coast,17,17,January,Middle,Middle,Middle->Middle,H,"0,016600770598884",1
HD4550T,HD,10,10,IN,12,T,05/27/2019,06/08/2019,03/12/2018,08/09/2018,2,2,03/31/2018,East Coast,35,42,January,Middle,High,Middle->High,H,"0,060124130174001",1
HD4551A,HD,7,7,TN,11,A,02/27/2019,03/10/2019,02/25/2018,08/01/2018,3,8,03/01/2018,East Coast,72,66,January,PK,High,PK->High,H,"0,085023119063395",1
HD4552A,HD,6,6,TX,7,A,06/01/2019,06/08/2019,,10/09/2018,2,2,09/11/2018,East Coast,10,14,January,Middle,Middle,Middle->Middle,H,"0,0152489821717",1
HD4559A,HD,7,8,LA,18,A,04/27/2019,05/15/2019,04/02/2018,09/11/2018,13,2,03/01/2018,East Coast,25,25,January,Middle,Middle,Middle->Middle,H,"0,031720106264119",1
HD4561A,HD,10,10,FL,11,A,03/14/2019,03/25/2019,03/16/2018,08/03/2018,5,7,03/21/2018,East Coast,78,66,January,PK,High,PK->High,H,"0,085843746442664",1
HD4566A,HD,10,10,KS,15,A,05/26/2019,06/10/2019,01/25/2018,07/29/2018,6,3,01/16/2018,East Coast,22,28,January,Middle,Middle,Middle->Middle,H,"0,046470759363377",1
HD4567A,HD,,,CO,12,A,03/26/2019,04/07/2019,05/11/2018,08/15/2018,7,6,04/16/2018,East Coast,46,59,January,Middle,Middle,Middle->Middle,H,"0,046157827858527",1
HD456A,HD,6,6,CO,18,A,05/04/2019,05/22/2019,05/24/2018,08/07/2018,11,4,04/27/2018,East Coast,44,47,January,Middle,Middle,Middle->Middle,H,"0,081459989844329",1
HD4570T,HD,6,6,MI,10,T,02/10/2019,02/20/2019,02/28/2018,09/14/2018,7,5,02/26/2018,East Coast,85,88,January,Middle,Middle,Middle->Middle,H,"0,113757428939262",1
HD4571A,HD,7,8,IL,9,A,03/27/2019,04/05/2019,,08/07/2018,3,6,05/17/2018,East Coast,60,75,January,Elementary,Middle,Elementary->Middle,H,"0,082071040006084",0
HD4575A,HD,8,8,CO,23,A,03/13/2019,04/05/2019,02/19/2018,08/28/2018,7,4,02/23/2018,East Coast,47,46,January,K,Middle,K->Middle,H,"0,045607691093501",1
HD4576A,HD,7,7,CA,24,A,03/27/2019,04/20/2019,04/15/2018,08/13/2018,12,4,03/30/2018,East Coast,29,37,January,Middle,Middle,Middle->Middle,H,"0,042415458777251",1
HD457A,HD,7,7,TN,7,A,03/15/2019,03/22/2019,03/27/2018,07/27/2018,1,1,03/16/2018,East Coast,13,14,January,Middle,Middle,Middle->Middle,H,"0,01290927697481",1
HD4580A,HD,6,6,CA,18,A,05/19/2019,06/06/2019,02/08/2018,08/08/2018,3,1,01/20/2018,East Coast,3,4,January,K,Middle,K->Middle,H,"0,005581524277334",1
HD4585A,HD,8,8,CO,21,A,05/26/2019,06/16/2019,03/29/2018,08/25/2018,1,2,04/21/2018,East Coast,19,23,January,Middle,Middle,Middle->Middle,H,"0,130741345084394",1
HD4586A,HD,8,8,CA,12,A,04/21/2019,05/03/2019,,10/03/2018,0,1,09/19/2018,East Coast,9,9,January,PK,Middle,PK->Middle,H,"0,076748116894968",1
HD4588A,HD,9,10,MN,12,A,06/09/2019,06/21/2019,02/04/2018,09/07/2018,8,6,01/18/2018,East Coast,51,57,January,Middle,Middle,Middle->Middle,H,"0,071209864789378",0
HD4589A,HD,7,9,OK,11,A,05/29/2019,06/09/2019,04/13/2018,09/03/2018,4,2,03/20/2018,East Coast,17,22,January,Middle,Middle,Middle->Middle,H,"0,110954810324689",0
HD458A,HD,6,6,CA,22,A,02/16/2019,03/10/2019,05/24/2018,09/01/2018,3,1,05/11/2018,East Coast,3,5,January,Middle,Middle,Middle->Middle,H,"0,003022289591819",1
HD4592A,HD,5,7,WA,14,A,03/26/2019,04/09/2019,03/06/2018,09/11/2018,16,2,03/06/2018,East Coast,14,18,January,Elementary,High,Elementary->High,H,"0,043856974487564",0
HD4597A,HD,10,10,NE,18,A,05/29/2019,06/16/2019,01/19/2018,07/25/2018,6,2,02/03/2018,East Coast,39,44,January,Middle,Middle,Middle->Middle,H,"0,088113227086641",1
HD4598A,HD,9,9,CA,21,A,04/28/2019,05/19/2019,04/10/2018,08/15/2018,1,2,03/29/2018,East Coast,19,20,January,K,Middle,K->Middle,H,"0,064096292156136",1
HD45A,HD,8,8,CA,25,A,06/13/2019,07/08/2019,03/05/2018,03/18/2018,15,12,02/13/2018,East Coast,74,91,January,Undefined,Undefined,Undefined->Undefined,H,,1
HD4606A,HD,9,12,TX,13,A,06/06/2019,06/19/2019,04/12/2018,04/25/2018,9,1,04/15/2018,East Coast,6,8,January,Elementary,Middle,Elementary->Middle,H,"0,058713368212626",0
HD4608T,HD,6,8,KY,12,T,03/29/2019,04/10/2019,,09/13/2018,5,7,09/19/2018,East Coast,40,44,January,Middle,Middle,Middle->Middle,H,"0,084816946992266",1
HD4609A,HD,5,6,AZ,15,A,03/20/2019,04/04/2019,,08/07/2018,3,2,05/26/2018,East Coast,16,19,January,Middle,Middle,Middle->Middle,H,"0,015927546044696",1
HD460A,HD,8,8,WA,23,A,06/19/2019,07/12/2019,01/11/2018,08/09/2018,2,1,02/04/2018,East Coast,5,6,January,Middle,Middle,Middle->Middle,H,"0,009780999244338",1
HD4610T,HD,6,7,OH,10,T,03/08/2019,03/18/2019,04/15/2018,08/28/2018,10,13,04/12/2018,East Coast,142,137,January,Middle,Middle,Middle->Middle,H,"0,119964511216991",1
HD4612A,HD,10,10,CA,28,A,05/02/2019,05/30/2019,,09/24/2018,0,5,09/11/2018,East Coast,30,34,January,PK,High,PK->High,H,"0,098150386396524",1
HD4616A,HD,9,9,MA,7,A,05/26/2019,06/02/2019,,09/20/2018,4,6,09/03/2018,East Coast,79,97,January,Middle,Middle,Middle->Middle,H,"0,180009417074866",1
HD4617A,HD,9,10,CA,13,A,04/02/2019,04/15/2019,03/20/2018,08/23/2018,1,9,02/16/2018,East Coast,91,124,January,PK,Middle,PK->Middle,H,"0,210367118393249",0
HD4618A,HD,7,8,WI,24,A,06/14/2019,07/08/2019,04/11/2018,08/18/2018,3,4,04/29/2018,East Coast,49,54,January,Middle,Middle,Middle->Middle,H,"0,096280532267795",1
HD461A,HD,8,9,FL,16,A,03/07/2019,03/23/2019,04/06/2018,07/29/2018,8,3,04/25/2018,East Coast,26,30,January,Middle,Middle,Middle->Middle,H,"0,016185136220941",1
HD4621A,HD,10,10,CA,19,A,04/03/2019,04/22/2019,05/16/2018,09/18/2018,4,6,04/19/2018,East Coast,72,97,January,Middle,Middle,Middle->Middle,H,"0,098955721094129",1
HD4623T,HD,9,9,FL,23,T,05/04/2019,05/27/2019,03/15/2018,08/27/2018,5,4,02/06/2018,East Coast,40,41,January,Middle,Middle,Middle->Middle,H,"0,048188610534489",1
HD4628A,HD,7,8,NE,20,A,05/29/2019,06/18/2019,02/17/2018,08/10/2018,6,6,02/02/2018,East Coast,77,94,January,Middle,Middle,Middle->Middle,H,"0,084170566741441",1
HD4629A,HD,5,7,TX,12,A,06/15/2019,06/27/2019,05/02/2018,07/14/2018,4,2,05/02/2018,East Coast,4,7,January,K,Middle,K->Middle,H,"0,009989313757867",1
HD462A,HD,10,10,OR,34,A,05/18/2019,06/21/2019,04/09/2018,09/03/2018,3,4,04/23/2018,East Coast,66,75,January,K,Middle,K->Middle,H,"0,154525036669389",1
HD4630T,HD,8,8,KY,8,T,05/19/2019,05/27/2019,02/04/2018,08/14/2018,19,10,02/02/2018,East Coast,101,121,January,Middle,Middle,Middle->Middle,H,"0,163194514588449",1
HD4632A,HD,,,CA,20,A,05/31/2019,06/20/2019,,09/27/2018,1,1,09/27/2018,East Coast,11,10,January,K,Middle,K->Middle,H,"0,017849316634162",0
HD4633A,HD,10,10,CA,24,A,06/10/2019,07/04/2019,02/08/2018,09/12/2018,12,1,02/18/2018,East Coast,12,13,January,Middle,Middle,Middle->Middle,H,"0,013938010532195",1
HD4639A,HD,9,9,TX,14,A,06/07/2019,06/21/2019,,08/26/2018,3,1,08/13/2018,East Coast,12,12,January,Middle,Middle,Middle->Middle,H,"0,022449196744743",0
HD4642T,HD,6,6,KY,14,T,05/14/2019,05/28/2019,,09/20/2018,30,7,04/28/2018,East Coast,77,86,January,Middle,Middle,Middle->Middle,H,"0,107721885974055",1
HD4645A,HD,7,7,TX,10,A,06/08/2019,06/18/2019,01/24/2018,08/03/2018,7,5,02/04/2018,East Coast,68,60,January,Middle,Middle,Middle->Middle,H,"0,140542901122135",1
HD4646A,HD,6,6,MO,14,A,05/25/2019,06/08/2019,05/12/2018,05/09/2018,6,2,04/24/2018,East Coast,23,26,January,Middle,Middle,Middle->Middle,H,"0,064484302924776",1
HD4648A,HD,8,10,TX,17,A,06/02/2019,06/19/2019,,08/12/2018,15,1,08/05/2018,East Coast,10,13,January,Middle,Middle,Middle->Middle,H,"0,053052388986303",0
HD4649A,HD,8,8,CA,16,A,04/04/2019,04/20/2019,03/11/2018,08/19/2018,2,2,02/08/2018,East Coast,23,26,January,K,Middle,K->Middle,H,"0,029535319748672",1
HD4650A,HD,,,WA,28,A,06/30/2019,07/28/2019,05/29/2018,08/16/2018,5,3,03/09/2018,East Coast,61,54,January,Middle,Middle,Middle->Middle,H,"0,125484362419977",1
HD4654A,HD,7,7,WI,5,A,06/15/2019,06/20/2019,,09/09/2018,1,1,07/03/2018,East Coast,14,14,January,Elementary,Middle,Elementary->Middle,H,"0,027966042041026",1
HD4656A,HD,7,7,TX,12,A,05/20/2019,06/01/2019,,09/10/2018,12,4,08/11/2018,East Coast,20,25,January,Middle,Middle,Middle->Middle,H,"0,033175082935418",0
HD4657A,HD,8,8,TX,8,A,06/15/2019,06/23/2019,,07/31/2018,5,1,07/23/2018,East Coast,9,10,January,Middle,Middle,Middle->Middle,H,"0,011574962695162",1
HD4658A,HD,7,7,CO,15,A,06/04/2019,06/19/2019,05/10/2018,09/30/2018,1,1,04/05/2018,East Coast,14,14,January,PK,Middle,PK->Middle,H,"0,025312339648375",0
HD4659A,HD,10,10,CA,16,A,04/06/2019,04/22/2019,04/08/2018,08/25/2018,3,2,04/29/2018,East Coast,37,40,January,K,Middle,K->Middle,H,"0,034528729155344",1
HD465A,HD,7,8,CA,18,A,06/19/2019,07/07/2019,,08/12/2018,22,4,09/03/2018,East Coast,13,17,January,PK,Middle,PK->Middle,H,"0,024180822333481",0
HD4660A,HD,10,10,IA,7,A,06/08/2019,06/15/2019,03/13/2018,08/30/2018,2,1,03/10/2018,East Coast,27,24,January,Middle,Middle,Middle->Middle,H,"0,053451617966857",1
HD4662A,HD,2,3,IL,13,A,06/17/2019,06/30/2019,04/14/2018,04/05/2018,0,1,04/21/2018,East Coast,3,4,January,K,Middle,K->Middle,H,"0,011462845821249",0
HD4663T,HD,10,10,IL,19,T,05/30/2019,06/18/2019,01/06/2018,08/06/2018,2,3,01/15/2018,East Coast,29,32,January,Middle,Middle,Middle->Middle,H,"0,111160626676928",1
HD4665A,HD,11,12,GA,14,A,03/20/2019,04/03/2019,,10/19/2018,5,1,10/17/2018,East Coast,10,11,January,High,High,High->High,H,"0,003523850746172",0
HD4669A,HD,5,6,TX,8,A,05/29/2019,06/06/2019,04/04/2018,04/06/2018,8,3,03/20/2018,East Coast,18,23,January,Middle,Middle,Middle->Middle,H,"0,026496211956878",1
HD4673A,HD,8,8,IN,12,A,03/19/2019,03/31/2019,03/21/2018,08/27/2018,3,2,02/03/2018,East Coast,24,25,January,Elementary,Middle,Elementary->Middle,H,"0,020807214597273",1
HD4674A,HD,6,6,WA,16,A,06/22/2019,07/08/2019,,08/22/2018,6,1,08/21/2018,East Coast,8,9,January,Middle,Middle,Middle->Middle,H,"0,011526764191008",0
HD4675A,HD,10,10,IA,10,A,03/24/2019,04/03/2019,05/06/2018,08/26/2018,19,10,04/05/2018,East Coast,187,169,January,Middle,High,Middle->High,H,"0,148745064701294",1
HD467A,HD,5,6,TX,8,A,06/11/2019,06/19/2019,,08/21/2018,11,1,08/06/2018,East Coast,11,10,January,PK,Elementary,PK->Elementary,H,"0,020392196810348",0
HD4683T,HD,9,9,MA,11,T,06/01/2019,06/12/2019,02/22/2018,09/26/2018,6,4,02/02/2018,East Coast,37,43,January,Elementary,Middle,Elementary->Middle,H,"0,077854208018148",1
HD4685A,HD,6,8,WA,21,A,04/03/2019,04/24/2019,02/11/2018,08/29/2018,3,1,01/13/2018,East Coast,14,14,January,Middle,Middle,Middle->Middle,H,"0,026104168080021",1
HD4686T,HD,12,12,MI,14,T,03/24/2019,04/07/2019,,08/25/2018,0,5,05/17/2018,East Coast,38,47,January,High,High,High->High,H,"0,047697751357775",1
HD4690A,HD,7,7,NE,7,A,04/04/2019,04/11/2019,03/01/2018,08/28/2018,2,6,02/14/2018,East Coast,95,104,January,PK,Middle,PK->Middle,H,"0,11500755134102",1
HD4691A,HD,7,9,WA,10,A,03/28/2019,04/07/2019,03/20/2018,08/18/2018,1,1,02/28/2018,East Coast,4,5,January,K,Middle,K->Middle,H,"0,020247892870574",1
HD4695A,HD,9,11,OR,19,A,06/14/2019,07/03/2019,02/19/2018,09/03/2018,10,1,03/26/2018,East Coast,10,13,January,Elementary,Middle,Elementary->Middle,H,"0,137181529283224",0
HD4698A,HD,5,7,CA,14,A,04/05/2019,04/19/2019,04/04/2018,08/02/2018,7,2,04/02/2018,East Coast,10,11,January,Middle,Middle,Middle->Middle,H,"0,012797126632973",0
HD4699A,HD,12,13,TN,7,A,05/26/2019,06/02/2019,05/07/2018,05/01/2018,3,1,03/29/2018,East Coast,3,4,January,High,High,High->High,H,"0,001460076591455",0
HD46A,HD,7,9,WA,16,A,06/17/2019,07/03/2019,04/04/2018,08/31/2018,20,1,03/25/2018,East Coast,4,6,January,Middle,Middle,Middle->Middle,H,"0,007381411313399",0
HD4700A,HD,9,9,TX,18,A,06/01/2019,06/19/2019,01/14/2018,08/06/2018,4,2,01/19/2018,East Coast,16,16,January,K,Middle,K->Middle,H,"0,032810272256615",0
HD4701T,HD,10,10,MA,19,T,06/04/2019,06/23/2019,03/10/2018,08/04/2018,4,22,03/05/2018,East Coast,136,201,January,Middle,Middle,Middle->Middle,H,"0,313162236795049",1
HD4703A,HD,7,7,KS,14,A,05/30/2019,06/13/2019,02/15/2018,08/12/2018,5,3,02/27/2018,East Coast,27,33,January,Elementary,Middle,Elementary->Middle,H,"0,085847417207856",1
HD4710A,HD,11,14,NE,16,A,05/19/2019,06/04/2019,,09/05/2018,5,1,09/26/2018,East Coast,16,20,January,Middle,High,Middle->High,H,"0,10213877174262",1
HD4711A,HD,6,6,GA,18,A,03/21/2019,04/08/2019,04/27/2018,07/25/2018,1,2,04/28/2018,East Coast,34,33,January,PK,High,PK->High,H,"0,069149009176334",1
HD4712A,HD,4,6,FL,11,A,05/09/2019,05/20/2019,02/28/2018,08/13/2018,7,2,02/27/2018,East Coast,36,39,January,K,Middle,K->Middle,H,"0,412351255871049",0
HD4715A,HD,7,7,WI,16,A,06/04/2019,06/20/2019,,09/14/2018,3,1,08/19/2018,East Coast,8,8,January,Middle,Middle,Middle->Middle,H,"0,013521766279009",0
HD4716A,HD,7,7,OR,20,A,06/21/2019,07/11/2019,06/10/2018,08/18/2018,8,2,05/03/2018,East Coast,16,15,January,Middle,Middle,Middle->Middle,H,"0,021042623181318",0
HD471A,HD,9,9,AZ,14,A,05/25/2019,06/08/2019,05/11/2018,08/29/2018,0,1,04/26/2018,East Coast,4,5,January,K,Middle,K->Middle,H,"0,003897970284826",1
HD4721A,HD,6,6,CA,10,A,05/20/2019,05/30/2019,04/15/2018,09/22/2018,11,8,05/11/2018,East Coast,80,71,January,Undefined,Undefined,Undefined->Undefined,H,,1
HD4724B,HD,10,10,NY,8,B,04/28/2019,05/06/2019,04/07/2018,06/01/2018,2,2,03/30/2018,East Coast,11,16,January,PK,Middle,PK->Middle,H,"0,042670341296012",0
HD4729T,HD,,,MI,12,T,05/21/2019,06/02/2019,04/26/2018,10/10/2018,12,2,05/02/2018,East Coast,31,29,January,Undefined,Undefined,Undefined->Undefined,H,,1
HD4731A,HD,7,7,WI,9,A,06/14/2019,06/23/2019,,08/28/2018,1,1,06/28/2018,East Coast,14,16,January,Elementary,Middle,Elementary->Middle,H,"0,028886479237495",1
HD4735A,HD,7,8,CO,17,A,06/09/2019,06/26/2019,04/12/2018,08/06/2018,3,1,03/30/2018,East Coast,10,12,January,Middle,Middle,Middle->Middle,H,"0,016595867886202",1
HD4737T,HD,7,7,GA,11,T,05/27/2019,06/07/2019,05/03/2018,05/29/2018,3,1,05/22/2018,East Coast,21,22,January,Middle,Middle,Middle->Middle,H,"0,035820825953751",1
HD4739A,HD,6,7,WA,19,A,03/22/2019,04/10/2019,03/06/2018,09/06/2018,1,1,02/21/2018,East Coast,7,8,January,Middle,Middle,Middle->Middle,H,"0,010322364611797",1
HD473A,HD,7,7,CA,32,A,06/13/2019,07/15/2019,02/15/2018,09/01/2018,9,3,02/07/2018,East Coast,44,42,January,K,Middle,K->Middle,H,"0,061600574187404",1
HD4744T,HD,7,7,IL,17,T,05/25/2019,06/11/2019,,09/03/2018,1,3,08/16/2018,East Coast,45,50,January,Middle,Middle,Middle->Middle,H,"0,170238478089893",1
HD4745A,HD,5,10,TX,16,A,06/04/2019,06/20/2019,03/01/2018,09/11/2018,1,1,03/15/2018,East Coast,16,15,January,Middle,High,Middle->High,H,"0,098933744712876",0
HD4747A,HD,4,6,CA,16,A,05/30/2019,06/15/2019,,08/09/2018,7,1,05/07/2018,East Coast,16,14,January,Middle,Middle,Middle->Middle,H,"0,010979189057363",1
HD4749A,HD,7,7,OH,16,A,05/19/2019,06/04/2019,04/21/2018,08/31/2018,12,9,04/01/2018,East Coast,78,85,January,Middle,Middle,Middle->Middle,H,"0,13508763668229",1
HD474A,HD,7,7,TX,11,A,03/12/2019,03/23/2019,02/15/2018,08/11/2018,4,2,01/06/2018,East Coast,13,14,January,Middle,Middle,Middle->Middle,H,"0,014470163219635",1
HD4750A,HD,8,9,WA,20,A,06/07/2019,06/27/2019,03/21/2018,09/11/2018,0,1,03/07/2018,East Coast,8,11,January,PK,Middle,PK->Middle,H,"0,029181151577942",1
HD4751A,HD,5,6,TX,11,A,06/06/2019,06/17/2019,09/21/2017,09/02/2018,7,2,09/08/2017,East Coast,23,26,January,Middle,Middle,Middle->Middle,H,"0,088758719370069",0
HD4753A,HD,8,8,TX,12,A,06/05/2019,06/17/2019,,08/28/2018,6,2,09/12/2018,East Coast,15,20,January,Middle,Middle,Middle->Middle,H,"0,020834959261023",1
HD475A,HD,9,9,CA,11,A,04/15/2019,04/26/2019,02/02/2018,09/17/2018,15,4,01/14/2018,East Coast,51,46,January,Middle,Middle,Middle->Middle,H,"0,028891967534043",1
HD4761A,HD,5,7,TX,16,A,06/08/2019,06/24/2019,,09/04/2018,8,5,08/18/2018,East Coast,17,24,January,Middle,Middle,Middle->Middle,H,"0,107208351487209",0
HD4762A,HD,9,9,CA,18,A,05/26/2019,06/13/2019,02/15/2018,07/16/2018,11,2,02/01/2018,East Coast,16,17,January,Middle,Middle,Middle->Middle,H,"0,019657888230229",1
HD4764A,HD,7,7,CA,26,A,04/02/2019,04/28/2019,02/16/2018,08/19/2018,9,8,02/13/2018,East Coast,70,84,January,Middle,Middle,Middle->Middle,H,"0,059236988409821",1
HD4766A,HD,7,7,OK,12,A,06/05/2019,06/17/2019,02/15/2018,08/16/2018,0,1,02/17/2018,East Coast,6,6,January,PK,Elementary,PK->Elementary,H,"0,012026733295953",1
HD4767T,HD,10,10,CT,16,T,04/24/2019,05/10/2019,05/12/2018,08/15/2018,10,4,05/19/2018,East Coast,45,52,January,Middle,Middle,Middle->Middle,H,"0,068450794106743",1
HD476A,HD,9,9,NV,12,A,06/18/2019,06/30/2019,03/04/2018,09/02/2018,6,1,04/02/2018,East Coast,12,15,January,Middle,Middle,Middle->Middle,H,"0,022503715350162",1
HD4770A,HD,8,8,MI,8,A,04/24/2019,05/02/2019,03/19/2018,09/06/2018,5,5,04/02/2018,East Coast,50,53,January,Middle,Middle,Middle->Middle,H,"0,07460722690081",1
HD4772A,HD,6,6,CA,14,A,06/21/2019,07/05/2019,04/10/2018,08/27/2018,4,1,04/17/2018,East Coast,12,12,January,Middle,Middle,Middle->Middle,H,"0,015220309093479",0
HD4775A,HD,6,7,CO,19,A,06/05/2019,06/24/2019,03/22/2018,09/03/2018,1,1,03/15/2018,East Coast,3,4,January,Elementary,Middle,Elementary->Middle,H,"0,004487006595148",1
HD4778A,HD,10,10,CA,12,A,05/16/2019,05/28/2019,,09/09/2018,2,2,09/07/2018,East Coast,27,27,January,Elementary,Middle,Elementary->Middle,H,"0,086963225738774",1
HD4779A,HD,10,10,IL,9,A,06/06/2019,06/15/2019,04/15/2018,08/14/2018,18,5,05/16/2018,East Coast,91,79,January,Middle,High,Middle->High,H,"0,05482285666079",1
